symbols,relations,k,vertical_support,tirp_obj,tirp_str,is_closed,is_super_pattern
"(6, 18)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Steady,False,False
"(6, 14)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_STATE:Normal Glucose,True,False
"(6, 21)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Medium o MEAL_CONTEXT:Lunch,False,False
"(6, 16)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(5, 8)","('<',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(5, 22)","('<',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low < RELEASE_EVENT:TRUE,True,False
"(5, 14)","('<',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(5, 20)","('<',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low < MEAL_CONTEXT:Dinner,True,False
"(5, 17)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Increasing,False,False
"(5, 16)","('o',)",2,0.8,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(3, 8)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(3, 10)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(3, 17)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(3, 6)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(3, 13)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(3, 21)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Lunch,False,False
"(3, 16)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(3, 14)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(2, 14)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Low c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(2, 9)","('c',)",2,0.8,,BASAL_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(21, 10)","('o',)",2,0.7,,MEAL_CONTEXT:Lunch o GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(21, 14)","('<',)",2,0.7,,MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(21, 17)","('<',)",2,0.7,,MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_TREND:Increasing,True,False
"(21, 10)","('<',)",2,0.7,,MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(21, 6)","('o',)",2,0.7,,MEAL_CONTEXT:Lunch o BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(21, 17)","('o',)",2,0.7,,MEAL_CONTEXT:Lunch o GLUCOSE_MEASURE_TREND:Increasing,False,False
"(20, 13)","('o',)",2,0.7,,MEAL_CONTEXT:Dinner o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(20, 8)","('c',)",2,0.7,,MEAL_CONTEXT:Dinner c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(20, 9)","('<',)",2,0.7,,MEAL_CONTEXT:Dinner < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(20, 9)","('c',)",2,0.7,,MEAL_CONTEXT:Dinner c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(20, 17)","('o',)",2,0.7,,MEAL_CONTEXT:Dinner o GLUCOSE_MEASURE_TREND:Increasing,False,False
"(20, 1)","('<',)",2,0.7,,MEAL_CONTEXT:Dinner < BASAL_BITZUA_STATE:SubCutaneous High,False,False
"(19, 10)","('o',)",2,0.7,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(19, 6)","('<',)",2,0.7,,MEAL_CONTEXT:Breakfast < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(19, 9)","('c',)",2,0.7,,MEAL_CONTEXT:Breakfast c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(18, 13)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(18, 3)","('o',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady o BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(18, 20)","('o',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady o MEAL_CONTEXT:Dinner,False,False
"(18, 14)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Normal Glucose,True,False
"(18, 12)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(18, 19)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Breakfast,True,False
"(17, 17)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(17, 21)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing < MEAL_CONTEXT:Lunch,False,False
"(17, 19)","('o',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Breakfast,False,False
"(17, 11)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(17, 21)","('o',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Lunch,False,False
"(17, 20)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Increasing < MEAL_CONTEXT:Dinner,True,False
"(16, 21)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing c MEAL_CONTEXT:Lunch,False,False
"(16, 13)","('o',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(16, 21)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing < MEAL_CONTEXT:Lunch,False,False
"(16, 9)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(16, 14)","('c',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(16, 16)","('<',)",2,0.7,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(15, 13)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Severe Hypoglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(15, 9)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(14, 21)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Lunch,False,False
"(14, 20)","('o',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose o MEAL_CONTEXT:Dinner,False,False
"(14, 19)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Breakfast,False,False
"(14, 3)","('o',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium,True,False
"(14, 9)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(14, 5)","('o',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose o BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(14, 6)","('o',)",2,0.7,,GLUCOSE_MEASURE_STATE:Normal Glucose o BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(13, 15)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(13, 6)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(13, 8)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(13, 19)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose < MEAL_CONTEXT:Breakfast,True,False
"(13, 12)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(13, 16)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(12, 13)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Hypoglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(11, 16)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:Hyperglycemia < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(10, 21)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Lunch,False,False
"(10, 20)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose < MEAL_CONTEXT:Dinner,False,False
"(10, 5)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose < BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(10, 11)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(10, 20)","('o',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose o MEAL_CONTEXT:Dinner,False,False
"(10, 19)","('<',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose < MEAL_CONTEXT:Breakfast,True,False
"(10, 5)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(10, 20)","('c',)",2,0.7,,GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Dinner,True,False
"(9, 18)","('<',)",2,0.7,,DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_TREND:Steady,False,False
"(9, 21)","('<',)",2,0.7,,DISGLYCEMIA_EVENT:Hypoglycemia < MEAL_CONTEXT:Lunch,False,False
"(9, 8)","('<',)",2,0.7,,DISGLYCEMIA_EVENT:Hypoglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(8, 17)","('<',)",2,0.7,,DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 11)","('c',)",2,0.7,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(6, 13)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(6, 18)","('c',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady,False,False
"(6, 2)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium o BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(6, 21)","('c',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Lunch,False,False
"(6, 10)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(6, 17)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(6, 9)","('c',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(6, 3)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium o BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(6, 20)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium < MEAL_CONTEXT:Dinner,False,False
"(6, 20)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium o MEAL_CONTEXT:Dinner,False,False
"(6, 10)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(5, 14)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(5, 21)","('c',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch,False,False
"(5, 9)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(5, 3)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low o BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(5, 16)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(5, 2)","('o',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low o BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(5, 13)","('<',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(5, 18)","('c',)",2,0.7,,BOLUS_BITZUA_STATE:SubCutaneous Low c GLUCOSE_MEASURE_TREND:Steady,False,False
"(3, 2)","('<',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous Medium < BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(3, 5)","('o',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous Medium o BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(3, 20)","('c',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Dinner,False,False
"(3, 9)","('c',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(2, 18)","('o',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Steady,True,False
"(1, 20)","('c',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Dinner,False,False
"(1, 21)","('c',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Lunch,False,False
"(1, 19)","('c',)",2,0.7,,BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Breakfast,False,False
"(21, 6)","('<',)",2,0.6,,MEAL_CONTEXT:Lunch < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(21, 18)","('<',)",2,0.6,,MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_TREND:Steady,False,False
"(21, 22)","('<',)",2,0.6,,MEAL_CONTEXT:Lunch < RELEASE_EVENT:TRUE,False,False
"(21, 5)","('<',)",2,0.6,,MEAL_CONTEXT:Lunch < BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(21, 9)","('<',)",2,0.6,,MEAL_CONTEXT:Lunch < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(21, 16)","('o',)",2,0.6,,MEAL_CONTEXT:Lunch o GLUCOSE_MEASURE_TREND:Decreasing,True,False
"(20, 13)","('<',)",2,0.6,,MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(20, 14)","('o',)",2,0.6,,MEAL_CONTEXT:Dinner o GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(19, 14)","('o',)",2,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(19, 10)","('<',)",2,0.6,,MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(19, 17)","('<',)",2,0.6,,MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(19, 13)","('<',)",2,0.6,,MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(18, 21)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Lunch,False,False
"(18, 10)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(18, 15)","('<',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(18, 2)","('o',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady o BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(18, 5)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(18, 22)","('<',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady < RELEASE_EVENT:TRUE,True,False
"(18, 1)","('o',)",2,0.6,,GLUCOSE_MEASURE_TREND:Steady o BASAL_BITZUA_STATE:SubCutaneous High,False,False
"(17, 13)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(17, 19)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Increasing c MEAL_CONTEXT:Breakfast,False,False
"(17, 3)","('<',)",2,0.6,,GLUCOSE_MEASURE_TREND:Increasing < BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(17, 9)","('<',)",2,0.6,,GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(17, 9)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(16, 10)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(16, 13)","('c',)",2,0.6,,GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(16, 3)","('o',)",2,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(16, 21)","('o',)",2,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o MEAL_CONTEXT:Lunch,False,False
"(16, 5)","('o',)",2,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(15, 17)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Severe Hypoglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(14, 21)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Lunch,False,False
"(14, 16)","('c',)",2,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(14, 6)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(14, 12)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(14, 20)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Dinner,False,False
"(13, 2)","('o',)",2,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(13, 20)","('o',)",2,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o MEAL_CONTEXT:Dinner,False,False
"(13, 20)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < MEAL_CONTEXT:Dinner,False,False
"(13, 22)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < RELEASE_EVENT:TRUE,True,False
"(13, 6)","('o',)",2,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(12, 14)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Hypoglycemia < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(12, 8)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Hypoglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(12, 10)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(11, 13)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(10, 22)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:High Glucose < RELEASE_EVENT:TRUE,False,False
"(10, 17)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(10, 5)","('o',)",2,0.6,,GLUCOSE_MEASURE_STATE:High Glucose o BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(10, 9)","('<',)",2,0.6,,GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(10, 16)","('c',)",2,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(9, 14)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(9, 13)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(9, 5)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(9, 10)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(9, 20)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < MEAL_CONTEXT:Dinner,False,False
"(8, 11)","('<',)",2,0.6,,DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(7, 9)","('c',)",2,0.6,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 12)","('c',)",2,0.6,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(6, 13)","('<',)",2,0.6,,BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(5, 5)","('<',)",2,0.6,,BOLUS_BITZUA_STATE:SubCutaneous Low < BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(5, 21)","('o',)",2,0.6,,BOLUS_BITZUA_STATE:SubCutaneous Low o MEAL_CONTEXT:Lunch,False,False
"(5, 20)","('c',)",2,0.6,,BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Dinner,False,False
"(5, 9)","('c',)",2,0.6,,BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(3, 6)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Medium o BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(3, 17)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Increasing,False,False
"(3, 13)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(3, 15)","('c',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(3, 18)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Steady,False,False
"(2, 17)","('<',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(2, 6)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Low o BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(2, 14)","('o',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(1, 18)","('c',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous High c GLUCOSE_MEASURE_TREND:Steady,False,False
"(1, 8)","('c',)",2,0.6,,BASAL_BITZUA_STATE:SubCutaneous High c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(0, 17)","('<',)",2,0.6,,ADMISSION_EVENT:TRUE < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(21, 13)","('o',)",2,0.5,,MEAL_CONTEXT:Lunch o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(20, 4)","('o',)",2,0.5,,MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous High,False,False
"(19, 14)","('c',)",2,0.5,,MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(19, 16)","('c',)",2,0.5,,MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(19, 12)","('o',)",2,0.5,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(19, 16)","('<',)",2,0.5,,MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(18, 6)","('c',)",2,0.5,,GLUCOSE_MEASURE_TREND:Steady c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(18, 13)","('o',)",2,0.5,,GLUCOSE_MEASURE_TREND:Steady o GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(18, 11)","('<',)",2,0.5,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(18, 15)","('c',)",2,0.5,,GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(17, 10)","('o',)",2,0.5,,GLUCOSE_MEASURE_TREND:Increasing o GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(17, 14)","('c',)",2,0.5,,GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(17, 2)","('o',)",2,0.5,,GLUCOSE_MEASURE_TREND:Increasing o BASAL_BITZUA_STATE:SubCutaneous Low,False,False
